system:index,BasinID,area,feature,year,.geo
32_2_0007000000000000362b,6080552360,3.1056851246723235E7,waterArea,2017.0,
32_2_00070000000000003659,6080548660,1.468908706011556E7,waterArea,2017.0,
32_2_0007000000000000365a,6080548950,3.91519382341536E7,waterArea,2017.0,
32_2_0007000000000000369f,6080549240,6.238096546928783E7,waterArea,2017.0,
32_2_000700000000000036a0,6080549470,9.608461352007674E7,waterArea,2017.0,
32_2_0007000000000000371f,6080540560,8070109.13156092,waterArea,2017.0,
32_2_00070000000000003720,6080540660,8.023836457767645E7,waterArea,2017.0,
33_1_1_000000000000000026fe,1080982910,0.0,cl,2018.0,
33_1_1_00000000000000002704,1080977020,0.0,cl,2018.0,
33_1_1_0000000000000000270b,1081012470,0.0,cl,2018.0,
33_1_1_00020000000000002c8c,5080162350,2664.0,cl,2018.0,
33_1_1_000200000000000037d2,5080166880,5779.0,cl,2018.0,
33_1_1_000600000000000023f1,6080108730,2254.0,cl,2018.0,
33_1_1_000700000000000035bb,6080546500,3297.2509803921566,cl,2018.0,
33_1_1_0007000000000000362a,6080552520,5754.15294117647,cl,2018.0,
33_1_1_0007000000000000362b,6080552360,2011.0901960784313,cl,2018.0,
33_1_1_00070000000000003659,6080548660,2663.1254901960783,cl,2018.0,
33_1_1_0007000000000000365a,6080548950,2548.356862745098,cl,2018.0,
33_1_1_0007000000000000369f,6080549240,5681.905882352941,cl,2018.0,
33_1_1_000700000000000036a0,6080549470,7762.235294117647,cl,2018.0,
33_1_1_0007000000000000371f,6080540560,1247.4352941176471,cl,2018.0,
33_1_1_00070000000000003720,6080540660,6336.435294117647,cl,2018.0,
33_1_2_000000000000000026fe,1080982910,49797.73425292969,rivArea,2018.0,
33_1_2_00000000000000002704,1080977020,0.0,rivArea,2018.0,
33_1_2_0000000000000000270b,1081012470,0.0,rivArea,2018.0,
33_1_2_00020000000000002c8c,5080162350,3.642487156113784E7,rivArea,2018.0,
33_1_2_000200000000000037d2,5080166880,4.328495484308699E7,rivArea,2018.0,
33_1_2_000600000000000023f1,6080108730,1.0137862337023687E7,rivArea,2018.0,
33_1_2_000700000000000035bb,6080546500,5.944875969147256E7,rivArea,2018.0,
33_1_2_0007000000000000362a,6080552520,9.745370205313775E7,rivArea,2018.0,
33_1_2_0007000000000000362b,6080552360,2.395651097478672E7,rivArea,2018.0,
33_1_2_00070000000000003659,6080548660,1.2811560427147958E7,rivArea,2018.0,
33_1_2_0007000000000000365a,6080548950,3.068383231206462E7,rivArea,2018.0,
33_1_2_0007000000000000369f,6080549240,5.5750308280395985E7,rivArea,2018.0,
33_1_2_000700000000000036a0,6080549470,8.072645892877963E7,rivArea,2018.0,
33_1_2_0007000000000000371f,6080540560,7565057.741010599,rivArea,2018.0,
33_1_2_00070000000000003720,6080540660,7.151725896649769E7,rivArea,2018.0,
33_2_000000000000000026fe,1080982910,3369612.4454766964,waterArea,2018.0,
33_2_00000000000000002704,1080977020,4896685.478374646,waterArea,2018.0,
33_2_0000000000000000270b,1081012470,714293.9631721048,waterArea,2018.0,
33_2_00020000000000002c8c,5080162350,4.468181882690621E7,waterArea,2018.0,
33_2_000200000000000037d2,5080166880,5.6986827586872414E7,waterArea,2018.0,
33_2_000600000000000023f1,6080108730,1.1842035341006769E7,waterArea,2018.0,
33_2_000700000000000035bb,6080546500,7.27259810846912E7,waterArea,2018.0,
33_2_0007000000000000362a,6080552520,1.1864613923197123E8,waterArea,2018.0,
33_2_0007000000000000362b,6080552360,3.0111543163285546E7,waterArea,2018.0,
33_2_00070000000000003659,6080548660,1.4478260888512705E7,waterArea,2018.0,
33_2_0007000000000000365a,6080548950,3.5608941326846614E7,waterArea,2018.0,
33_2_0007000000000000369f,6080549240,6.5785106654639155E7,waterArea,2018.0,
33_2_000700000000000036a0,6080549470,1.1097164600928643E8,waterArea,2018.0,
33_2_0007000000000000371f,6080540560,7940164.434736185,waterArea,2018.0,
33_2_00070000000000003720,6080540660,7.767195759037176E7,waterArea,2018.0,
